borough,data_as_of,encoded_poly_line,encoded_poly_line_lvls,id,link_id,link_name,link_points,owner,speed,status,transcom_id,travel_time,,
Queens,2019-03-19T20:13:04.000,}sewFnveaMvB{`@HwCDcj@x@oj@SmCWoAw@aCc@eAgBiC_BaB}E}D_XyOiHeFeIwGgTeS_TwMsFsCWE,BBBBBBBBBBBBBBBBBBB,169,4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,"40.66639,-73.76248 40.66579,-73.75706 40.66574,-73.7563 40.66571,-73.7494 40.66542,-73.74244 40.66552,-73.74173 40.66564,-73.74133 40.66592,-73.74068 40.6661,-73.74033 40.66662,-73.73964 40.6671,-73.73915 40.66821,-73.7382 40.67221,-73.73551 40.6737,-73.7",NYC_DOT_LIC,50,0,4616355,186,,
Staten Island,2019-03-19T20:13:04.000,sezvFtsocM_Bav@,BB,385,4616208,SIE W BRADLEY AVENUE - WOOLEY AVENUE,"40.6077805,-74.14091 40.60826,-74.132101",NYC_DOT_LIC,47,0,4616208,30,,
Bronx,2019-03-19T20:13:04.000,kpjxFdfdbMfObMjObNtOjL`G`ErCzAlAVv@UXa@`@w@NeAKiA_@s@o@]UC,BBBBBBBBBBBBBBB,345,4620314,MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE UPPER LEVEL,"40.85526,-73.918591 40.85266,-73.92085 40.85004,-73.92327 40.8473705,-73.92541 40.84608,-73.926381 40.84534,-73.926841 40.8449504,-73.926961 40.84467,-73.92685 40.84454,-73.92668 40.8443705,-73.9264 40.84429,-73.92605 40.8443506,-73.92568 40.844511,-73.92",NYC_DOT_LIC,8,0,4620314,519,,
Queens,2019-03-19T20:13:04.000,wtewFjveaMkDlo@YvJAxCD`Pt@ha@`Bt`@,BBBBBBB,170,4616356,Belt Pkwy W 182nd St - JFK Expressway,"40.6665206,-73.76246 40.66738,-73.77021 40.66751,-73.77209 40.66752,-73.772861 40.66749,-73.775591 40.66722,-73.78108 40.66673,-73.786471",NYC_DOT_LIC,45,0,4616356,83,,
Queens,2019-03-19T20:13:04.000,yvuwFlcaaMzC}EbD}DvDwDzC{D`DmEbCcEv@eBvJcXvF}KfEcGlCaC`DaBzHyBj@YbE{@bDO|D?vCP|QtBnl@bIzIrB~D~AtCjBrHtGrAz@pCrAbCp@vAR~DF,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,208,4616350,CIP S LIE - Hempstead Tpk,"40.74877,-73.73895  40.74799,-73.73784  40.74717,-73.73689  40.74625,-73.73597  40.74547,-73.7350  40.74466,-73.734  40.744,-73.73302  40.74372,-73.73251  40.74184,-73.72849  40.7406,-73.72642  40.7396,-73.72512  40.73889,-73.724471  40.7380804,-73.723981",NYC_DOT_LIC,44,0,4616350,250,,
Queens,2019-03-19T20:13:04.000,u}hwFlv~`M{@a@oB{A_BiBkAgB??g@m@cBw@oAUcBLo@VmA`AoEtEcBfAoBj@U???wI\gD?_b@z@m`AjAyERaC\{DfAoDxA,BBBBBBBBBBBBBBBBBBBBBBBBB,331,4616353,Laurelton Pkwy N @ SSP - CIP N Hempstead Tpk,"40.68331006,-73.72663 40.68361,-73.72646 40.68417,-73.726 40.68465005,-73.72547 40.68503005,-73.72495 40.68503005,-73.72495 40.68523004,-73.72472 40.6857301,-73.72444 40.68613006,-73.7243301 40.68663,-73.7244 40.68687006,-73.7245201 40.68726,-73.72485 40.",NYC_DOT_LIC,49,0,4616353,159,,
Staten Island,2019-03-19T20:13:04.000,iejvF|badMWsKc@wDsAiCuBgAkKcCqJ{GyDm@i^`BgKOmQyAmKeCcLaE{FoCcHmE,BBBBBBBBBBBBBBB,437,4616203,WSE S BLLOMINGDALE ROAD - TYRELLAN AVENUE,"40.52581,-74.23039 40.52593,-74.228371 40.52611,-74.22745 40.52653,-74.226761 40.5271204,-74.226401 40.529101,-74.22574 40.5309504,-74.22432 40.53188,-74.22409 40.536891,-74.22458 40.5388504,-74.2245 40.5418,-74.22405 40.54379,-74.22338 40.54589,-74.22241",NYC_DOT_LIC,51,0,4616203,123,,
Manhattan,2019-03-19T20:13:04.000,uoixFdjibMdDpAhDDnWk@rDJvD^hG|AzEpB~BzAbEfD|D|Dx@t@lClAbCh@bIzAzAb@jNrCpGvBjDrBjQvOlL|JpJxGvHlGnHtFlJfJhH~Gb@^r@b@hLhGfGjEtOvInUpOpSdNjIxEtAr@rRfGvCxAVNlCnC~EzFnCzCrBrBpEdDtIdFhEhBvCdA|ErAdHzB~A~@hDvBlBpAfC`BfC~A`EjCf@^dGjFpBzA~CtBhD`C`J~FdJ|FfIlFtCjBnBjA,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,450,4616346,Westside Hwy S GWB - 57th St,"40.8500304,-73.944831 40.8492,-73.945241 40.84835,-73.945271 40.84443,-73.945051 40.84353,-73.94511 40.84261,-73.945271 40.8412805,-73.94574 40.8401804,-73.946311 40.839541,-73.94677 40.83856,-73.947611 40.8376105,-73.94856 40.8373205,-73.94883 40.83661,-",NYC_DOT_LIC,46,0,4616346,427,,
Manhattan,2019-03-19T20:13:04.000,gplwFnkrbMJ}CZiEh@mGNeBh@{Dh@wBb@cAr@iAl@s@|@u@d@YVGl@A^JTVVn@Dt@Gl@Uf@i@j@eA~@gCjAyDhBcCfA_A`@cB|@wIbEgF~BuPdI}SzI{KbFeGtC{CJ,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,150,4616340,BQE N Atlantic Ave - MAN Bridge Manhattan Side,"40.7016405,-73.991121 40.70158,-73.99033 40.7014405,-73.98932 40.70123,-73.98797 40.7011505,-73.987461 40.70094,-73.986521 40.70073,-73.985921 40.70055,-73.985581 40.70029,-73.985211 40.76,-73.984951 40.69975,-73.984681 40.6995605,-73.984551 40.69944,-73.",NYC_DOT_LIC,28,0,4616340,342,,
Staten Island,2019-03-19T20:13:04.000,s~pvFjb{cMfGtHxCrFvB~FdBhGrFz\t@`DpC~JpCnHpBhE|DlGnEbGxDxDzMdL,BBBBBBBBBBBBBB,436,4616202,WSE S ARDEN AVENUE - BLOOMINGDALE ROAD,"40.56058,-74.199581 40.55926,-74.20113 40.5584906,-74.202351 40.55789,-74.20363 40.55738,-74.20496 40.5561606,-74.209741 40.5558905,-74.210551 40.55516,-74.212471 40.55443,-74.213991 40.55386,-74.215 40.5529104,-74.21635 40.55187,-74.21765 40.5509404,-74.",NYC_DOT_LIC,59,0,4616202,87,,
Manhattan,2019-03-19T20:13:04.000,amswFheobMzAn@nBHdD]rE{@hGaAjEq@bAc@pAs@x@}@~AyBhBaBfB{@vBU~ADpBNnCXnB`@zCpAtEdCjE`CxBhAvAl@hC\pCPbDPlDPpDZ|B\|Cz@fA\XVbGzBpElBfIfDpAz@dBvBl@lAf@dC`@`EVtKXnIj@dKt@vN|@tL|AvSh@lH,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,221,4616333,FDR S 25th St - Catherine Slip,"40.736971,-73.97477 40.73651,-73.975011 40.73595,-73.97506 40.73512,-73.974911 40.734061,-73.974611 40.7327304,-73.974281 40.731711,-73.97403 40.7313705,-73.973851 40.73096,-73.97359 40.73067,-73.97328 40.73019,-73.972671 40.72966,-73.972181 40.72914,-73.",NYC_DOT_LIC,43,0,4616333,237,,
Staten Island,2019-03-19T20:13:04.000,ibyvFzyxcMeQsQmJwGiQcIid@qU{GmBsKgC{HyHuCsGcA{E_@mH\eCjCoLaCxK,BBBBBBBBBBBBBB,384,4616199,SIE W - WSE S SOUTH AVENUE - SOUTH AVENUE,"40.60213,-74.187981 40.60504,-74.185 40.60687,-74.183601 40.6098,-74.181981 40.6157705,-74.17837 40.61719,-74.177821 40.61921,-74.177141 40.620791,-74.175571 40.62154,-74.174191 40.6218804,-74.17309 40.6220405,-74.17158 40.62189,-74.17091 40.6211906,-74.1",NYC_DOT_LIC,58,0,4616199,119,,
Staten Island,2019-03-19T20:13:04.000,abyvFbxxcM~IxIrNvH~b@jLhGf@jBA,BBBBBB,434,4616212,WSE N VICTORY BLVD - SOUTH AVENUE,"40.6020904,-74.1877 40.600331,-74.18943 40.59783,-74.19099 40.592071,-74.193131 40.5907404,-74.19333 40.5902,-74.19332",NYC_DOT_LIC,57,0,4616212,56,,
Bronx,2019-03-19T20:13:04.000,cuexFp~vaMcFbWcDtOsC|Nm@pBa@dCk@nDqAfGiAxFgBxI,BBBBBBBBBB,185,4616267,CBE W CASTLE HILL AVENUE - TAYLOR AVENUE,"40.8304204,-73.850811 40.83156,-73.854671 40.83238,-73.857341 40.83312,-73.859891 40.83335,-73.86046 40.83352,-73.86113 40.8337406,-73.862011 40.83415,-73.86333 40.8345205,-73.86458 40.8350406,-73.866311",NYC_DOT_LIC,51,0,4616267,50,,
Manhattan,2019-03-19T20:13:04.000,oqjwFt}sbMwCn@gABoBWkF{AaE}AaBm@mJoDaI}Co@UoAmAyAwBiBiDi@eBg@yB_@mBS{BAuCBeARoCb@{Ej@aA~@_@t@HVXD^C`@u@hBWl@qCtDgChDsH`KyKtNcNjQaCfDiBnCaCrD,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,149,4616339,BQE N Atlantic Ave - BKN Bridge Manhattan Side,"40.6916,-73.99915 40.69236,-73.99939 40.69272,-73.999411 40.69328,-73.99929 40.6940504,-73.999001 40.694461,-73.998831 40.694931,-73.99862 40.69543,-73.99836 40.69592,-73.99813 40.69675,-73.99772 40.6977506,-73.997251 40.698871,-73.996721 40.6993606,-73.9",NYC_DOT_LIC,27,0,4616339,258,,
Queens,2019-03-19T20:13:04.000,}nnwFla_aM{GhBiBRwFNuDe@aEsAyB{AmJ_IsDqBaCy@yIsBwCe@mt@sJyHu@kCIwDP{CZwB`@gJrCaDnBgGfG}ClFsD~HyGnQeHlNmC~DyDxE{HvIwBxCmCvEqDjHmBtCyCdDsC`CgRpNyIrHwD~DcB`C,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,199,4616351,CIP N Hempstead Tpk - LIE,"40.71167,-73.72839 40.71309,-73.72892 40.71362,-73.72902 40.71486,-73.7291 40.71577,-73.72891 40.71674,-73.72849 40.71735,-73.72803 40.71918,-73.72643 40.72008,-73.72586 40.72073,-73.72557 40.72246,-73.72499 40.72322,-73.7248 40.73177,-73.72294 40.73334,-",NYC_DOT_LIC,55,0,4616351,200,,
Queens,2019-03-19T20:13:04.000,otqwFbosaMlEuBbBmA~BsC~CuF`CqDxBcC|CgCbK{FnBg@bDYnCXvGb@lADvAA~AUhBm@zA{@vCsCzB_BtEkDzIuKxAiBnGcFbHuDpPaIlN_F,BBBBBBBBBBBBBBBBBBBBBBBBBBB,427,4616259,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),"40.7279205,-73.83298 40.7268904,-73.83239 40.72639,-73.832001 40.7257505,-73.83126 40.724951,-73.830031 40.724301,-73.829141 40.7236905,-73.82848 40.7229,-73.827801 40.7209605,-73.826541 40.7204005,-73.82634 40.71958,-73.82621 40.718861,-73.82634 40.71746",NYC_DOT_LIC,19,0,4616259,459,,
Queens,2019-03-19T20:13:04.000,gtqwFvmsaM`DyAnBoA~AeBzF{J`B_C`BgBhBaB~CoBdBaAtAw@nB}@|Ac@pAOx@Ez@AfCNj@Bh@LhDRtAExAQhA[x@Y~AcAxE}DbBeAjAg@t@Ur@c@tJgLlAwAdAy@t@q@jEcDvC_B|EeCp@a@x@_@bMwFtBq@xGcC,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,422,4616298,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),"40.7278806,-73.832761 40.7270705,-73.83231 40.7265105,-73.831911 40.72603,-73.8314 40.724771,-73.829501 40.72428,-73.82886 40.72379,-73.828341 40.72326,-73.827851 40.7224605,-73.82729 40.721951,-73.82696 40.7215205,-73.826681 40.7209605,-73.826371 40.7204",NYC_DOT_LIC,46,0,4616298,193,,
Manhattan,2019-03-19T20:13:04.000,w~mwFjisbMXnEXdCh@bCf@zAd@jA^r@,BBBBBBB,223,4616341,FDR S Catherine Slip - BKN Bridge Manhattan Side,"40.70908,-73.9959 40.70895,-73.996941 40.70882,-73.997611 40.70861,-73.99827 40.70841,-73.998731 40.7082204,-73.99911 40.70806,-73.99937",NYC_DOT_LIC,27,0,4616341,97,,
Staten Island,2019-03-19T20:13:04.000,wvzvFpegcMrAfeAc@vHiCtNSrOv@|HxGf_@|Db^lAp\,BBBBBBBBB,375,4616193,SIE E BRADLEY AVENUE - CLOVE ROAD,"40.61052,-74.09769 40.6101,-74.10893 40.61028,-74.1105 40.61097,-74.113 40.6110705,-74.115671 40.61079,-74.11726 40.60938,-74.12241 40.6084306,-74.127401 40.60804,-74.13212",NYC_DOT_LIC,53,0,4616193,124,,
Bronx,2019-03-19T20:13:04.000,_pfxF`}yaMdFsWfDmPpH}^lEgTBBBBB,BBBBB,184,4616253,CBE E TAYLOR AVENUE - CASTLE HILL AVENUE,"40.8347204,-73.86593 40.83357,-73.86199 40.8327305,-73.8592 40.8312,-73.85409 40.83017,-73.85069 40.83015,-73.85071 40.8301304,-73.850731 40.8301105,-73.850731",NYC_DOT_LIC,47,0,4616253,54,,
Staten Island,2019-03-19T20:13:04.000,iijvFpzhdMxCoLnAoKfAuQz@yP~@_QCiNMmHc@gLuAmk@[uOa@qS_@eN_@sMc@wP,BBBBBBBBBBBBBBB,440,4329483,WSE S TYRELLAN AVENUE - 440 S FRANCIS STREET,"40.5264504,-74.27001 40.52568,-74.267851 40.52528,-74.26585 40.52492,-74.26286 40.5246206,-74.260011 40.5243004,-74.25713 40.52432,-74.254681 40.5243904,-74.253171 40.5245704,-74.25105 40.5256,-74.243941 40.52514,-74.24127 40.5253105,-74.237981 40.5254706",NYC_DOT_LIC,50,0,4329483,152,,
Queens,2019-03-19T20:13:04.000,w_iwFtv~`MbBp@bJbFbN`JlC~BhJtJfFrEdHvFtDhCnW~OtAp@nE~CfB`BjBvBlCxGXlALrB}@xXCby@KpDyBva@,BBBBBBBBBBBBBBBBBBBBB,332,4616354,Laurelton Pkwy S @ SSP - Belt Pkwy W 182nd St,"40.683644,-73.72667001  40.68314,-73.72692  40.681365,-73.72806  40.678944,-73.72983  40.678236,-73.73047001  40.67642,-73.73234001  40.67526,-73.7334  40.673794,-73.73464001  40.672886,-73.73533  40.668966,-73.73805  40.668534,-73.73831  40.66749,-73.739",NYC_DOT_LIC,53,0,4616354,173,,
Manhattan,2019-03-19T20:13:04.000,uxmwFn_tbMgAwBi@eBc@sB[qC[wE,BBBBBB,145,4616342,BKN Bridge Manhattan Side - FDR N Catherine Slip,"40.7081105,-73.99944 40.7084705,-73.99884 40.70868,-73.998331 40.70886,-73.997751 40.709,-73.99702 40.7091405,-73.99594",NYC_DOT_LIC,12,0,4616342,220,,
Bronx,2019-03-19T20:13:04.000,{sexFn}vaMhC_MtAuDrC}Hj@cCTwBFqCIyD]sFwAwSo@uI_AyFe@wBmAmE}A}DwAsCyFqK{DmH}AuD{D_KeCiCiCmAuDQwC`@kH`B,BBBBBBBBBBBBBBBBBBBBBBBBB,178,4616297,CBE E CASTLE HILL AVE - BE N WATERBURY AVE,"40.8302204,-73.850641 40.8295305,-73.848401 40.8291004,-73.847491 40.82836,-73.8459 40.8281405,-73.84524 40.8280305,-73.844641 40.827991,-73.843911 40.82804,-73.842981 40.8281906,-73.841761 40.8286304,-73.83844 40.82887,-73.83673 40.8291904,-73.83548 40.8",NYC_DOT_LIC,50,0,4616297,167,,
Manhattan,2019-03-19T20:13:04.000,mkwwFvqsbMsQbh@oIlTmYp}@,BBBB,330,4329507,LINCOLN TUNNEL W NORTH TUBE NY - NJ,"40.75719,-73.99724 40.76017,-74.00382 40.76185,-74.00725 40.76608,-74.01726",PA -Lincoln Tunnel,33,0,4329507,150,,
Manhattan,2019-03-19T20:13:04.000,axhxF~zfbMkCfHeHfTyBbQeAtJgBvPgExb@aBhN}AbNuD~Yq@|Da@`DQpCY|F,BBBBBBBBBBBBBB,265,4620298,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE,"40.8462505,-73.932161 40.846951,-73.933641 40.8484204,-73.937041 40.8490306,-73.93994 40.8493804,-73.94181 40.8499005,-73.944651 40.8509,-73.950381 40.85139,-73.95283 40.85186,-73.95525 40.852771,-73.95957 40.85302,-73.96052 40.8531905,-73.96133 40.853280",PA-GWBridge,52,0,4620298,142,,
Staten Island,2019-03-19T20:13:04.000,at{vFvzrcMbQsVlP{UjCkFbBsFxAkJ\{HKiS,BBBBBBBB,390,4616209,SIE W WOOLEY AVENUE - RICHMOND AVENUE,"40.6152105,-74.157401 40.61231,-74.15362 40.60952,-74.149961 40.60882,-74.14878 40.6083206,-74.147561 40.6078705,-74.14574 40.60772,-74.14416 40.6077805,-74.14091",NYC_DOT_LIC,60,0,4616209,66,,
Bronx,2019-03-19T20:13:04.000,qojxFpfdbMrN|LlO`NtTtQ~FtClClAv@Ar@k@XkAQsBsAqDgB}@aBx@k@bCZnC,BBBBBBBBBBBBBBB,344,4620330,MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE LOWER LEVEL,"40.85513,-73.91865 40.8526305,-73.920881 40.85,-73.923291 40.84653,-73.92628 40.84525,-73.92703 40.84454,-73.927421 40.8442606,-73.927411 40.844,-73.927191 40.84387,-73.92681 40.84396,-73.92623 40.84438,-73.92534 40.8449,-73.92503 40.84539,-73.92532 40.84",NYC_DOT_LIC,14,0,4620330,324,,
Queens,2019-03-19T20:13:04.000,c_owFzf_aMvBK|FcApKuDzF_ArdAkB~j@}@hD?xCInK_AzKM??xCLhDr@,BBBBBBBBBBBBBB,207,4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,"40.71426,-73.729261  40.7136604,-73.7292  40.7123906,-73.728861  40.71038,-73.72795  40.7091206,-73.72763  40.69798,-73.72709  40.6909405,-73.72678  40.6900905,-73.72678  40.68932,-73.72673  40.687321,-73.72641  40.68526,-73.726341  40.68526,-73.72634  40",NYC_DOT_LIC,45,0,4616352,170,,
Staten Island,2019-03-19T20:13:04.000,ys{vFrzrcM{LzRuRdf@sAvEQv@[lB,BBBBBB,388,4616211,SIE W RICHMOND AVENUE - SOUTH AVENUE,"40.6151706,-74.15738 40.61739,-74.16056 40.6205405,-74.16683 40.6209604,-74.16791 40.6210504,-74.168191 40.6211906,-74.16874",NYC_DOT_LIC,53,0,4616211,54,,
Staten Island,2019-03-19T20:13:04.000,s~pvFjb{cMgn@in@cK{F}JwBwIUyGp@qFv@qG|@wkAvO,BBBBBBBBB,441,4616201,WSE S VICTORY BOULEVARD - ARDEN AVENUE,"40.56058,-74.199581 40.568141,-74.192011 40.5700804,-74.190751 40.571991,-74.19015 40.5737105,-74.190041 40.5751205,-74.19029 40.5763306,-74.190571 40.5777,-74.19088 40.5899804,-74.19356",NYC_DOT_LIC,57,0,4616201,138,,
Staten Island,2019-03-19T20:13:04.000,_djvF|badMP|IV`GXhY`Ajf@l@pX\zOp@`NTxL?nDmApXe@bJeBxXg@jFsDtO,BBBBBBBBBBBBBBB,110,4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,"40.5256,-74.23039 40.52551,-74.23214 40.52539,-74.23344 40.52526,-74.23765 40.52493,-74.24395 40.5247,-74.24803 40.52455,-74.25073 40.5243,-74.25314 40.52419,-74.25536 40.52419,-74.25623 40.52458,-74.26033 40.52477,-74.2621 40.52528,-74.26624 40.52548,-74",NYC_DOT_LIC,51,0,4616281,150,,
Manhattan,2019-03-19T20:13:04.000,w~mwFjisbMc@}HkCe^gBoZe@iQe@mJSaBYmA_A{BuBqCcCsAaFsBcGgCeGaCgDiAeEs@mJs@oHc@yCg@yDiB_J{EiFeCyDq@yE]gB?eALiA\eAz@yBdCuBbCcAl@}D`AeDl@kNvBaAF}AMeBc@,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,217,4616328,FDR N Catherine Slip - 25th St,"40.71141,-73.97866 40.712,-73.97793 40.712661,-73.977511 40.71379,-73.976931 40.7150904,-73.976251 40.7164,-73.9756 40.7172404,-73.975231 40.7182305,-73.97497 40.7200604,-73.97471 40.72158,-73.97453 40.7223506,-73.974331 40.72328,-73.973801 40.72504,-73.9",NYC_DOT_LIC,45,0,4616328,229,,
Manhattan,2019-03-19T20:13:04.000,irwwFpssbMyLlb@wHzVmYv}@,BBBB,325,4329472,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY,"40.75829,-73.997531 40.7605,-74.0032 40.7620605,-74.007021 40.7662905,-74.01706",PA -Lincoln Tunnel,33,0,4329472,168,,
Staten Island,2019-03-19T20:13:04.000,ix|vFjbucMp@kD|Ncb@pP_ZzAsB,BBBBB,378,4616197,SIE E SOUTH AVENUE - RICHMOND AVENUE,"40.6210105,-74.168861 40.6207604,-74.168 40.6182105,-74.162381 40.6154,-74.15806 40.6149404,-74.15748",NYC_DOT_LIC,53,0,4616197,50,,
Queens,2019-03-19T20:13:04.000,ifgwFhlmaMlCu@`Fo@dJMrSp@`PfDnCd@pCk@|B_D^}D_@yCuAoCmIuEsCmEs@sCc@_GYyLaAa^uDuaAKqMLyT\mJ`Dij@,BBBBBBBBBBBBBBBBBBBBBBB,425,4616276,VWE S MP2.66 (Exit 2 Rockaway Blvd) - Belt Pkwy E 182nd St,"40.67445,-73.80181 40.67374,-73.80154 40.6726106,-73.801301 40.6708206,-73.80123 40.66752,-73.801481 40.66479,-73.802321 40.66407,-73.802511 40.6633405,-73.80229 40.6627104,-73.80149 40.66255,-73.800541 40.6627104,-73.799771 40.6631406,-73.799051 40.66481",NYC_DOT_LIC,41,0,4616276,263,,
Staten Island,2019-03-19T20:13:04.000,yvvvFv|ycMoGG_PkDuYmIsGiDaIwGsCwC,BBBBBBB,439,4616200,WSE S SOUTH AVENUE - VICTORY BOULEVARD,"40.5900505,-74.19356 40.59141,-74.19352 40.59413,-74.19266 40.5984005,-74.19099 40.59978,-74.19014 40.60139,-74.188741 40.60213,-74.187981",NYC_DOT_LIC,43,0,4616200,65,,
Queens,2019-03-19T20:13:04.000,avewFpljaM|@hR???fDOlFu@dI??D|P??BhSQ~@_@h@??uDdDcAf@}ANiEQkIG??{GXeC^gBj@EH??qQlGiSvHuC|@u]bNwd@jTwQfI{K`GkPxHqPlG,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,171,4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,"40.66673,-73.78649 40.66642,-73.78958 40.66642,-73.78958 40.66642,-73.790421 40.6665006,-73.79161 40.666771,-73.793241 40.666771,-73.793241 40.6667404,-73.796111 40.6667404,-73.796111 40.6667205,-73.799361 40.6668105,-73.799681 40.6669706,-73.79989 40.666",NYC_DOT_LIC,21,0,4616357,593,,
Staten Island,2019-03-19T20:13:04.000,s}pvFda{cMjFpGpCvExBrFlCdJ`Fb[`AzEjBbHtCxHtCfGfDbGlEvF~DlE|NvL,BBBBBBBBBBBBBB,431,4616214,WSE N BLOOMUINGDALE ROAD - ARDEN AVENUE,"40.56042,-74.199391 40.55924,-74.20076 40.5585105,-74.20184 40.5579004,-74.203061 40.5571906,-74.204851 40.55606,-74.20935 40.5557304,-74.210451 40.55519,-74.21191 40.554441,-74.21348 40.55369,-74.214801 40.552851,-74.216101 40.5518206,-74.217341 40.55086",NYC_DOT_LIC,58,0,4616214,87,,
Staten Island,2019-03-19T20:13:04.000,_xzvF|fgcMEgIZcInAkIhBqG|FwQlFyQtA{F|@_JVqIRuXd@aIzAyKrByItDoM,BBBBBBBBBBBBBBB,387,4616206,SIE W FINGERBOARD ROAD - CLOVE ROAD,"40.61072,-74.097911 40.61075,-74.09627 40.61061,-74.09465 40.61021,-74.09299 40.6096804,-74.09162 40.6084106,-74.08862 40.6072205,-74.08561 40.6067904,-74.08435 40.6064805,-74.082591 40.60636,-74.0809 40.6062606,-74.07679 40.60607,-74.07518 40.6056106,-74",NYC_DOT_LIC,54,0,4616206,108,,
Staten Island,2019-03-19T20:13:04.000,wwvvFf{ycMnnA{PxFw@tKkApIBpD^`GpA~NbI`m@fm@,BBBBBBBBB,430,4616213,WSE N ARDEN AVENUE - VICTORY BLVD,"40.5902,-74.19332 40.57748,-74.19046 40.57623,-74.190181 40.5742005,-74.1898 40.57251,-74.189821 40.57162,-74.18998 40.5703306,-74.190391 40.56777,-74.192011 40.5604,-74.19941",NYC_DOT_LIC,55,0,4616213,142,,
Staten Island,2019-03-19T20:13:04.000,{q{vFrzrcMta@kl@hDiInBiIr@}F\mHOsR,BBBBBBB,377,4616195,SIE E RICHMOND AVENUE - WOOLEY AVENUE,"40.61486,-74.15738 40.60931,-74.15012 40.60846,-74.14847 40.6079,-74.146831 40.60764,-74.14555 40.6074906,-74.14404 40.60757,-74.1409",NYC_DOT_LIC,52,0,4616195,76,,
Staten Island,2019-03-19T20:13:04.000,wvzvFnegcMGmJ~@kKpAoGxPki@~AyJbA}Kf@ac@`BeOzHgY,BBBBBBBBBB,376,4616192,SIE E CLOVE ROAD - FINGERBOARD ROAD,"40.61052,-74.09769 40.610561,-74.09586 40.6102405,-74.093881 40.60983,-74.09251 40.60698,-74.08574 40.6065004,-74.083851 40.60616,-74.081781 40.60596,-74.076011 40.6054704,-74.073421 40.60389,-74.06922",NYC_DOT_LIC,51,0,4616192,109,,
Bronx,2019-03-19T20:13:04.000,yyhxFdzfbM_CvH{G`T{BjQcAxJaBrP_F~b@yAnNsAvMoDnZaApEk@bDUrBm@pF,BBBBBBBBBBBBBB,195,4620310,CBE W U/LEV AMSTERDAM AVE - I95 S EXP LNS,"40.84653,-73.932031 40.8471706,-73.933591 40.84859,-73.93696 40.849211,-73.939901 40.84955,-73.941791 40.85004,-73.944611 40.85116,-73.95037 40.85161,-73.952851 40.8520306,-73.955211 40.85291,-73.959611 40.853241,-73.96066 40.8534605,-73.961481 40.8535705",PA-GWBridge,9,0,4620310,944,,
Staten Island,2019-03-19T20:13:04.000,kx|vFjbucMi@rE?nEvBfOvDpHhDnD`KhG~}@zd@nNdKfM~M,BBBBBBBBBB,435,4616198,WSE N-SIE E SOUTH AVENUE - SOUTH AVENUE,"40.62102,-74.168861 40.6212304,-74.16992 40.6212304,-74.170961 40.6206306,-74.173561 40.6197105,-74.175091 40.6188605,-74.17597 40.61693,-74.1773 40.60685,-74.183361 40.60437,-74.18531 40.6020904,-74.187711",NYC_DOT_LIC,54,0,4616198,112,,
Bronx,2019-03-19T20:13:04.000,_mbxFnufbMnE~@xBP|BOpBeA|A}ArLaQjBgElFiQjHiVvFiPd@kBd@_EB{DQcBi@uB{@cCcEmL??wCcI_AyCgEwMo@wAa^{j@eGiJcAiAyB}Bya@gc@_A{@sFgJcC}CK_@cGm{@uAmS,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,338,4616255,MDE N RFK Bridge - 142nd St,"40.81376,-73.93128 40.8127206,-73.9316 40.8121104,-73.93169 40.81148,-73.93161 40.81091,-73.931261 40.81044,-73.93079 40.8082604,-73.927901 40.80772,-73.9269 40.80653,-73.923971 40.80503,-73.92024 40.8037906,-73.917471 40.8036,-73.916931 40.803411,-73.915",NYC_DOT_LIC,45,0,4616255,115,,
